COUNTRY,Country,Year,Field,Female,Male,Total,Ratio,Difference,STEM_Status
BEL,Belgium,2012,"Agriculture, forestry, fisheries and veterinary",2.178,2.823,2.439,1.2961432506887052,0.645,STEM
BEL,Belgium,2012,Arts and humanities,12.257,11.087,11.783,0.9045443420086481,-1.17,Non-STEM
BEL,Belgium,2012,"Business, administration and law",17.941,23.267,20.097,1.296861936346915,5.3260000000000005,Non-STEM
BEL,Belgium,2012,Education,13.295,4.872,9.885,0.366453553967657,-8.423,Non-STEM
BEL,Belgium,2012,"Engineering, manufacturing and construction",4.397,23.173,11.998,5.270184216511257,18.775999999999996,STEM
BEL,Belgium,2012,Generic programmes and qualifications,0.032,0.01,0.023,0.3125,-0.022,Non-STEM
BEL,Belgium,2012,Health and welfare,31.05,13.428,23.916,0.43246376811594206,-17.622,STEM
BEL,Belgium,2012,Information and Communication Technologies (ICTs),0.276,4.625,2.037,16.757246376811594,4.349,STEM
BEL,Belgium,2012,"Natural sciences, mathematics and statistics",2.637,5.377,3.746,2.0390595373530527,2.7399999999999998,STEM
BEL,Belgium,2012,Services,1.692,2.123,1.866,1.254728132387707,0.43100000000000027,Non-STEM
BEL,Belgium,2012,"Social sciences, journalism and information",14.246,9.216,12.21,0.6469184332444194,-5.030000000000001,Non-STEM
BEL,Belgium,2013,"Agriculture, forestry, fisheries and veterinary",2.142,2.633,2.343,1.2292250233426705,0.4910000000000001,STEM
BEL,Belgium,2013,Arts and humanities,11.938,10.801,11.474,0.9047579158988105,-1.1370000000000005,Non-STEM
BEL,Belgium,2013,"Business, administration and law",17.948,23.333,20.148,1.3000334299086247,5.384999999999998,Non-STEM
BEL,Belgium,2013,Education,13.009,5.037,9.753,0.38719348143592897,-7.972,Non-STEM
BEL,Belgium,2013,"Engineering, manufacturing and construction",4.725,23.453,12.374,4.963597883597884,18.728,STEM
BEL,Belgium,2013,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
BEL,Belgium,2013,Health and welfare,31.916,14.059,24.623,0.44050006266449426,-17.857,STEM
BEL,Belgium,2013,Information and Communication Technologies (ICTs),0.207,4.104,1.798,19.826086956521742,3.8970000000000002,STEM
BEL,Belgium,2013,"Natural sciences, mathematics and statistics",2.496,5.245,3.619,2.1013621794871797,2.749,STEM
BEL,Belgium,2013,Services,1.603,2.023,1.774,1.2620087336244543,0.42000000000000015,Non-STEM
BEL,Belgium,2013,"Social sciences, journalism and information",14.016,9.312,12.095,0.6643835616438356,-4.704000000000001,Non-STEM
BEL,Belgium,2016,"Agriculture, forestry, fisheries and veterinary",2.041,1.97,2.012,0.9652131308182264,-0.07099999999999995,STEM
BEL,Belgium,2016,Arts and humanities,10.622,9.882,10.324,0.930333270570514,-0.7400000000000002,Non-STEM
BEL,Belgium,2016,"Business, administration and law",19.162,25.598,21.757,1.3358730821417388,6.436,Non-STEM
BEL,Belgium,2016,Education,11.635,4.674,8.829,0.4017189514396219,-6.960999999999999,Non-STEM
BEL,Belgium,2016,"Engineering, manufacturing and construction",4.913,22.304,11.924,4.539792387543252,17.391,STEM
BEL,Belgium,2016,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
BEL,Belgium,2016,Health and welfare,34.557,16.563,27.303,0.47929507769771673,-17.994000000000003,STEM
BEL,Belgium,2016,Information and Communication Technologies (ICTs),0.151,3.736,1.596,24.74172185430464,3.5850000000000004,STEM
BEL,Belgium,2016,"Natural sciences, mathematics and statistics",3.02,5.54,4.036,1.8344370860927153,2.52,STEM
BEL,Belgium,2016,Services,1.436,1.942,1.64,1.3523676880222841,0.506,Non-STEM
BEL,Belgium,2016,"Social sciences, journalism and information",12.463,7.791,10.58,0.6251303859423896,-4.671999999999999,Non-STEM
BEL,Belgium,2017,"Agriculture, forestry, fisheries and veterinary",2.285,2.085,2.205,0.9124726477024069,-0.20000000000000018,STEM
BEL,Belgium,2017,Arts and humanities,10.523,9.432,10.086,0.8963223415375844,-1.0909999999999993,Non-STEM
BEL,Belgium,2017,"Business, administration and law",19.993,25.379,22.15,1.2693942880008005,5.386000000000003,Non-STEM
BEL,Belgium,2017,Education,11.254,4.894,8.707,0.434867602630176,-6.359999999999999,Non-STEM
BEL,Belgium,2017,"Engineering, manufacturing and construction",4.539,22.247,11.63,4.9012998457810095,17.708,STEM
BEL,Belgium,2017,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
BEL,Belgium,2017,Health and welfare,35.549,17.147,28.18,0.4823483079692818,-18.402,STEM
BEL,Belgium,2017,Information and Communication Technologies (ICTs),0.317,4.328,1.923,13.652996845425868,4.011,STEM
BEL,Belgium,2017,"Natural sciences, mathematics and statistics",2.616,5.543,3.788,2.11888379204893,2.927,STEM
BEL,Belgium,2017,Services,1.233,1.564,1.366,1.2684509326845093,0.33099999999999996,Non-STEM
BEL,Belgium,2017,"Social sciences, journalism and information",11.691,7.382,9.965,0.6314258831579848,-4.309000000000001,Non-STEM
BEL,Belgium,2018,"Agriculture, forestry, fisheries and veterinary",2.138,1.891,2.038,0.8844714686623013,-0.2469999999999999,STEM
BEL,Belgium,2018,Arts and humanities,10.026,9.01,9.616,0.8986634749650908,-1.016,Non-STEM
BEL,Belgium,2018,"Business, administration and law",19.118,23.761,20.994,1.2428601318129513,4.643000000000001,Non-STEM
BEL,Belgium,2018,Education,10.702,4.37,8.143,0.40833489067464024,-6.332,Non-STEM
BEL,Belgium,2018,"Engineering, manufacturing and construction",4.44,22.001,11.537,4.95518018018018,17.561,STEM
BEL,Belgium,2018,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
BEL,Belgium,2018,Health and welfare,37.132,18.838,29.739,0.5073252181406873,-18.293999999999997,STEM
BEL,Belgium,2018,Information and Communication Technologies (ICTs),0.429,4.743,2.173,11.055944055944057,4.314,STEM
BEL,Belgium,2018,"Natural sciences, mathematics and statistics",2.658,5.582,3.84,2.1000752445447706,2.924,STEM
BEL,Belgium,2018,Services,1.257,1.571,1.384,1.2498011137629277,0.31400000000000006,Non-STEM
BEL,Belgium,2018,"Social sciences, journalism and information",12.099,8.233,10.537,0.6804694602859741,-3.8659999999999997,Non-STEM
BEL,Belgium,2019,"Agriculture, forestry, fisheries and veterinary",2.21,1.87,2.072,0.8461538461538463,-0.33999999999999986,STEM
BEL,Belgium,2019,Arts and humanities,10.533,8.985,9.902,0.853033323839362,-1.548,Non-STEM
BEL,Belgium,2019,"Business, administration and law",19.923,23.944,21.563,1.2018270340812127,4.021000000000001,Non-STEM
BEL,Belgium,2019,Education,10.731,4.215,8.074,0.3927872518870562,-6.516,Non-STEM
BEL,Belgium,2019,"Engineering, manufacturing and construction",4.779,22.637,12.06,4.736765013601172,17.858,STEM
BEL,Belgium,2019,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
BEL,Belgium,2019,Health and welfare,34.644,17.877,27.808,0.5160200900588846,-16.767,STEM
BEL,Belgium,2019,Information and Communication Technologies (ICTs),0.46,4.814,2.235,10.465217391304348,4.354,STEM
BEL,Belgium,2019,"Natural sciences, mathematics and statistics",2.885,5.801,4.074,2.0107452339688043,2.9160000000000004,STEM
BEL,Belgium,2019,Services,1.249,1.603,1.393,1.2834267413931144,0.35399999999999987,Non-STEM
BEL,Belgium,2019,"Social sciences, journalism and information",12.585,8.254,10.819,0.6558601509733809,-4.331000000000001,Non-STEM
BRA,Brazil,2014,"Agriculture, forestry, fisheries and veterinary",1.838,3.38,2.445,1.838955386289445,1.5419999999999998,STEM
BRA,Brazil,2014,Arts and humanities,3.107,3.614,3.307,1.1631799163179914,0.5069999999999997,Non-STEM
BRA,Brazil,2014,"Business, administration and law",35.73,40.568,37.635,1.1354044220542963,4.838000000000001,Non-STEM
BRA,Brazil,2014,Education,25.483,12.119,20.222,0.47557194992740254,-13.364,Non-STEM
BRA,Brazil,2014,"Engineering, manufacturing and construction",5.845,16.742,10.135,2.8643284858853724,10.897000000000002,STEM
BRA,Brazil,2014,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
BRA,Brazil,2014,Health and welfare,16.905,8.011,13.404,0.4738834664300502,-8.894000000000002,STEM
BRA,Brazil,2014,Information and Communication Technologies (ICTs),0.853,7.277,3.382,8.531066822977726,6.424,STEM
BRA,Brazil,2014,"Natural sciences, mathematics and statistics",2.59,2.691,2.63,1.038996138996139,0.10099999999999998,STEM
BRA,Brazil,2014,Services,2.673,1.932,2.381,0.722783389450056,-0.7410000000000001,Non-STEM
BRA,Brazil,2014,"Social sciences, journalism and information",4.977,3.664,4.46,0.736186457705445,-1.3130000000000002,Non-STEM
BRA,Brazil,2015,"Agriculture, forestry, fisheries and veterinary",1.813,3.311,2.396,1.8262548262548264,1.498,STEM
BRA,Brazil,2015,Arts and humanities,2.928,3.445,3.129,1.176571038251366,0.5169999999999999,Non-STEM
BRA,Brazil,2015,"Business, administration and law",35.561,40.361,37.428,1.1349793312898961,4.799999999999997,Non-STEM
BRA,Brazil,2015,Education,25.202,11.577,19.901,0.45936830410284896,-13.625000000000002,Non-STEM
BRA,Brazil,2015,"Engineering, manufacturing and construction",5.289,16.181,9.527,3.0593685006617513,10.892000000000001,STEM
BRA,Brazil,2015,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
BRA,Brazil,2015,Health and welfare,17.355,8.266,13.819,0.4762892538173437,-9.089,STEM
BRA,Brazil,2015,Information and Communication Technologies (ICTs),0.783,6.965,3.188,8.895274584929757,6.1819999999999995,STEM
BRA,Brazil,2015,"Natural sciences, mathematics and statistics",2.581,2.715,2.633,1.051917861294072,0.1339999999999999,STEM
BRA,Brazil,2015,Services,3.73,3.798,3.757,1.0182305630026809,0.06800000000000006,Non-STEM
BRA,Brazil,2015,"Social sciences, journalism and information",4.757,3.381,4.222,0.7107420643262561,-1.376,Non-STEM
BRA,Brazil,2016,"Agriculture, forestry, fisheries and veterinary",2.049,3.409,2.579,1.6637384089799903,1.3599999999999999,STEM
BRA,Brazil,2016,Arts and humanities,2.95,3.515,3.17,1.1915254237288135,0.565,Non-STEM
BRA,Brazil,2016,"Business, administration and law",34.012,37.995,35.564,1.1171057273903326,3.982999999999997,Non-STEM
BRA,Brazil,2016,Education,24.854,11.628,19.699,0.46785225718194257,-13.225999999999999,Non-STEM
BRA,Brazil,2016,"Engineering, manufacturing and construction",6.354,18.297,11.009,2.879603399433428,11.943000000000001,STEM
BRA,Brazil,2016,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
BRA,Brazil,2016,Health and welfare,17.463,8.433,13.944,0.4829067170589246,-9.030000000000001,STEM
BRA,Brazil,2016,Information and Communication Technologies (ICTs),0.762,6.961,3.178,9.13517060367454,6.199,STEM
BRA,Brazil,2016,"Natural sciences, mathematics and statistics",2.609,2.772,2.672,1.0624760444614794,0.1629999999999998,STEM
BRA,Brazil,2016,Services,3.801,3.542,3.7,0.9318600368324125,-0.25900000000000034,Non-STEM
BRA,Brazil,2016,"Social sciences, journalism and information",5.146,3.447,4.484,0.6698406529343179,-1.6989999999999998,Non-STEM
BRA,Brazil,2017,"Agriculture, forestry, fisheries and veterinary",2.098,3.31,2.575,1.5776930409914205,1.2120000000000002,STEM
BRA,Brazil,2017,Arts and humanities,2.942,3.697,3.239,1.2566281441196465,0.7549999999999999,Non-STEM
BRA,Brazil,2017,"Business, administration and law",31.991,35.801,33.488,1.1190959957488045,3.8100000000000023,Non-STEM
BRA,Brazil,2017,Education,25.202,12.842,20.346,0.5095627331164193,-12.360000000000001,Non-STEM
BRA,Brazil,2017,"Engineering, manufacturing and construction",7.225,19.286,11.964,2.6693425605536336,12.061000000000002,STEM
BRA,Brazil,2017,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
BRA,Brazil,2017,Health and welfare,18.306,9.086,14.683,0.49633999781492405,-9.22,STEM
BRA,Brazil,2017,Information and Communication Technologies (ICTs),0.704,6.391,2.939,9.078125,5.687,STEM
BRA,Brazil,2017,"Natural sciences, mathematics and statistics",2.775,2.919,2.831,1.051891891891892,0.14400000000000013,STEM
BRA,Brazil,2017,Services,3.309,3.214,3.272,0.9712904200664852,-0.0950000000000002,Non-STEM
BRA,Brazil,2017,"Social sciences, journalism and information",5.448,3.453,4.664,0.6338105726872246,-1.9950000000000006,Non-STEM
BRA,Brazil,2018,"Agriculture, forestry, fisheries and veterinary",2.384,3.431,2.801,1.4391778523489933,1.0470000000000002,STEM
BRA,Brazil,2018,Arts and humanities,2.935,3.443,3.138,1.173083475298126,0.508,Non-STEM
BRA,Brazil,2018,"Business, administration and law",31.221,34.39,32.483,1.1015021940360654,3.1690000000000005,Non-STEM
BRA,Brazil,2018,Education,23.76,12.074,19.106,0.5081649831649832,-11.686000000000002,Non-STEM
BRA,Brazil,2018,"Engineering, manufacturing and construction",8.195,20.372,13.044,2.485906040268456,12.177,STEM
BRA,Brazil,2018,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
BRA,Brazil,2018,Health and welfare,20.272,10.346,16.319,0.5103591160220995,-9.925999999999998,STEM
BRA,Brazil,2018,Information and Communication Technologies (ICTs),0.775,7.24,3.35,9.341935483870968,6.465,STEM
BRA,Brazil,2018,"Natural sciences, mathematics and statistics",1.717,2.36,1.973,1.374490390215492,0.6429999999999998,STEM
BRA,Brazil,2018,Services,2.811,2.644,2.744,0.9405905371753825,-0.16699999999999982,Non-STEM
BRA,Brazil,2018,"Social sciences, journalism and information",5.93,3.7,5.042,0.6239460370994941,-2.2299999999999995,Non-STEM
BRA,Brazil,2019,"Agriculture, forestry, fisheries and veterinary",2.548,3.518,2.938,1.3806907378335949,0.9699999999999998,STEM
BRA,Brazil,2019,Arts and humanities,3.393,3.786,3.551,1.1158267020335986,0.39300000000000024,Non-STEM
BRA,Brazil,2019,"Business, administration and law",30.091,33.853,31.601,1.125020770329999,3.7620000000000005,Non-STEM
BRA,Brazil,2019,Education,24.652,12.04,19.591,0.4883985072205094,-12.612000000000002,Non-STEM
BRA,Brazil,2019,"Engineering, manufacturing and construction",8.066,19.929,12.826,2.4707413835854197,11.862999999999998,STEM
BRA,Brazil,2019,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
BRA,Brazil,2019,Health and welfare,20.135,10.817,16.396,0.5372237397566426,-9.318000000000001,STEM
BRA,Brazil,2019,Information and Communication Technologies (ICTs),0.796,7.47,3.474,9.384422110552762,6.6739999999999995,STEM
BRA,Brazil,2019,"Natural sciences, mathematics and statistics",1.977,2.619,2.234,1.3247344461305008,0.6420000000000001,STEM
BRA,Brazil,2019,Services,2.318,2.246,2.289,0.9689387402933564,-0.07200000000000006,Non-STEM
BRA,Brazil,2019,"Social sciences, journalism and information",6.024,3.722,5.1,0.6178618857901726,-2.302,Non-STEM
CAN,Canada,2005,"Agriculture, forestry, fisheries and veterinary",1.158,1.315,1.222,1.1355785837651122,0.15700000000000003,STEM
CAN,Canada,2005,Arts and humanities,12.744,10.19,11.702,0.7995919648462021,-2.5540000000000003,Non-STEM
CAN,Canada,2005,"Business, administration and law",22.214,25.15,23.412,1.1321689024939228,2.936,Non-STEM
CAN,Canada,2005,Education,12.478,5.433,9.604,0.4354063151146017,-7.045,Non-STEM
CAN,Canada,2005,"Engineering, manufacturing and construction",4.439,21.602,11.441,4.866411353908538,17.163,STEM
CAN,Canada,2005,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
CAN,Canada,2005,Health and welfare,19.576,4.804,13.55,0.24540253371475276,-14.772,STEM
CAN,Canada,2005,Information and Communication Technologies (ICTs),1.419,7.47,3.888,5.264270613107822,6.051,STEM
CAN,Canada,2005,"Natural sciences, mathematics and statistics",7.557,8.727,8.035,1.1548233425962684,1.17,STEM
CAN,Canada,2005,Services,3.526,4.988,4.122,1.4146341463414636,1.4620000000000006,Non-STEM
CAN,Canada,2005,"Social sciences, journalism and information",14.888,10.32,13.025,0.6931757119828049,-4.568,Non-STEM
CAN,Canada,2010,"Agriculture, forestry, fisheries and veterinary",1.125,1.154,1.137,1.0257777777777777,0.028999999999999915,STEM
CAN,Canada,2010,Arts and humanities,12.226,9.781,11.223,0.8000163585800752,-2.4450000000000003,Non-STEM
CAN,Canada,2010,"Business, administration and law",23.52,28.548,25.582,1.2137755102040815,5.027999999999999,Non-STEM
CAN,Canada,2010,Education,11.345,4.912,8.707,0.43296606434552665,-6.433000000000001,Non-STEM
CAN,Canada,2010,"Engineering, manufacturing and construction",4.039,20.938,10.969,5.183956424857638,16.899,STEM
CAN,Canada,2010,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
CAN,Canada,2010,Health and welfare,20.672,5.413,14.415,0.2618517801857585,-15.259,STEM
CAN,Canada,2010,Information and Communication Technologies (ICTs),0.669,4.821,2.372,7.206278026905829,4.151999999999999,STEM
CAN,Canada,2010,"Natural sciences, mathematics and statistics",7.26,8.874,7.922,1.222314049586777,1.6140000000000008,STEM
CAN,Canada,2010,Services,3.82,5.105,4.347,1.336387434554974,1.2850000000000006,Non-STEM
CAN,Canada,2010,"Social sciences, journalism and information",15.325,10.454,13.327,0.6821533442088092,-4.870999999999999,Non-STEM
CAN,Canada,2011,"Agriculture, forestry, fisheries and veterinary",1.134,1.158,1.144,1.0211640211640212,0.02400000000000002,STEM
CAN,Canada,2011,Arts and humanities,11.2,9.307,10.419,0.8309821428571429,-1.892999999999999,Non-STEM
CAN,Canada,2011,"Business, administration and law",24.395,29.94,26.682,1.2273006763681082,5.545000000000002,Non-STEM
CAN,Canada,2011,Education,12.623,5.943,9.867,0.4708072565951042,-6.68,Non-STEM
CAN,Canada,2011,"Engineering, manufacturing and construction",4.167,20.446,10.883,4.906647468202545,16.279000000000003,STEM
CAN,Canada,2011,Generic programmes and qualifications,0.0,0.0,0.0,,0.0,Non-STEM
CAN,Canada,2011,Health and welfare,21.209,5.693,14.808,0.26842378235654674,-15.516,STEM
CAN,Canada,2011,Information and Communication Technologies (ICTs),0.758,4.69,2.38,6.1873350923482855,3.9320000000000004,STEM
CAN,Canada,2011,"Natural sciences, mathematics and statistics",6.959,8.478,7.586,1.2182784882885473,1.5190000000000001,STEM
CAN,Canada,2011,Services,3.703,5.229,4.333,1.4120982986767487,1.5260000000000002,Non-STEM
CAN,Canada,2011,"Social sciences, journalism and information",13.852,9.117,11.898,0.6581721051111753,-4.734999999999999,Non-STEM
CAN,Canada,2012,"Agriculture, forestry, fisheries and veterinary",1.087,1.123,1.102,1.03311867525299,0.03600000000000003,STEM
CAN,Canada,2012,Arts and humanities,12.252,10.076,11.35,0.8223963434541299,-2.176,Non-STEM
