"COUNTRY","Country","INDICATOR","Indicator","EDUCATION_LEV","Education level","SEX","Gender","MOBILITY","Mobility status","EDUCATION_FIELD","Field","YEAR","Year","Value","Flag Codes","Flags"
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2013","2013",35.714,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2014","2014",34.273,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2015","2015",31.376,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2016","2016",30.89,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2017","2017",30.498,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2018","2018",32.649,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","2019","2019",33.369,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F04","Business, administration and law","9999","Latest available year",33.369,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2005","2005",36.505,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2010","2010",41.74,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2011","2011",42.251,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2012","2012",41.156,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2013","2013",40.836,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2014","2014",39.432,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2015","2015",38.095,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2016","2016",37.576,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2017","2017",37.324,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2018","2018",40.358,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","2019","2019",40.583,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F04","Business, administration and law","9999","Latest available year",40.583,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2005","2005",4.871,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2010","2010",4.08,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2011","2011",4.004,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2012","2012",4.05,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2013","2013",4.493,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2014","2014",4.589,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2015","2015",6.133,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2016","2016",6.116,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2017","2017",6.029,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2018","2018",4.998,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","2019","2019",4.758,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F05","Natural sciences, mathematics and statistics","9999","Latest available year",4.758,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2005","2005",4.736,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2010","2010",3.707,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2011","2011",3.65,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2012","2012",3.634,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2013","2013",3.993,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2014","2014",4.078,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2015","2015",5.37,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2016","2016",5.347,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2017","2017",5.353,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2018","2018",4.41,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","2019","2019",4.198,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F05","Natural sciences, mathematics and statistics","9999","Latest available year",4.198,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2005","2005",5.04,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2010","2010",4.566,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2011","2011",4.479,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2012","2012",4.618,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2013","2013",5.172,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2014","2014",5.293,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2015","2015",7.18,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2016","2016",7.15,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2017","2017",6.953,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2018","2018",5.798,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","2019","2019",5.513,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","M","Male","_T","Total","F05","Natural sciences, mathematics and statistics","9999","Latest available year",5.513,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2005","2005",7.817,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2010","2010",4.428,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2011","2011",4.024,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2012","2012",3.707,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2013","2013",3.611,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2014","2014",3.692,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2015","2015",3.775,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2016","2016",4.009,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2017","2017",4.126,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2018","2018",4.56,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","2019","2019",5.679,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","_T","Total","_T","Total","F06","Information and Communication Technologies (ICTs)","9999","Latest available year",5.679,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2005","2005",3.038,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2010","2010",1.488,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2011","2011",1.335,,
"AUS","Australia","GRAD_SHARE_FIELDS","Share of graduates by field","ISCED11_5T8","Tertiary education","F","Female","_T","Total","F06","Information and Communication Technologies (ICTs)","2012","2012",1.186,,
